Sex,Age,Region,Frequency,TIME_PERIOD,OVALUE
Males,45-49,Tasmania,Quarterly,2016-Q2,16754
Males,45-49,Tasmania,Quarterly,2016-Q3,16846
Males,45-49,Tasmania,Quarterly,2016-Q4,16953
Males,45-49,Tasmania,Quarterly,2017-Q1,17062
Males,45-49,Tasmania,Quarterly,2017-Q2,17169
Males,45-49,Tasmania,Quarterly,2017-Q3,17212
Males,45-49,Tasmania,Quarterly,2017-Q4,17227
Males,45-49,Tasmania,Quarterly,2018-Q1,17255
Males,45-49,Tasmania,Quarterly,2018-Q2,17259
Males,45-49,Tasmania,Quarterly,2018-Q3,17221
Males,45-49,Tasmania,Quarterly,2018-Q4,17190
Males,45-49,Tasmania,Quarterly,2019-Q1,17163
Males,45-49,Tasmania,Quarterly,2019-Q2,17151
Males,45-49,Tasmania,Quarterly,2019-Q3,17089
Males,45-49,Tasmania,Quarterly,2019-Q4,17057
Males,45-49,Tasmania,Quarterly,2020-Q1,17020
Males,45-49,Tasmania,Quarterly,2020-Q2,16970
Males,45-49,Tasmania,Quarterly,2020-Q3,16868
Males,45-49,Tasmania,Quarterly,2020-Q4,16788
Males,45-49,Tasmania,Quarterly,2021-Q1,16713
Males,45-49,Tasmania,Quarterly,2021-Q2,16636
Males,45-49,Tasmania,Quarterly,2021-Q3,16511
Males,45-49,Tasmania,Quarterly,2021-Q4,16389
Males,45-49,Tasmania,Quarterly,2022-Q1,16239
Males,45-49,Tasmania,Quarterly,2022-Q2,16091
Males,45-49,Tasmania,Quarterly,2022-Q3,16024
Males,45-49,Tasmania,Quarterly,2022-Q4,15960
Males,45-49,Tasmania,Quarterly,2023-Q1,15889
Males,45-49,Tasmania,Quarterly,2023-Q2,15802
Males,45-49,Tasmania,Quarterly,2023-Q3,15775
Males,45-49,Tasmania,Quarterly,2023-Q4,15740
Females,45-49,Victoria,Quarterly,2014-Q1,197649
Females,45-49,Victoria,Quarterly,2014-Q2,198463
Females,45-49,Victoria,Quarterly,2014-Q3,199661
Females,45-49,Victoria,Quarterly,2014-Q4,200917
Females,45-49,Victoria,Quarterly,2015-Q1,202224
Females,45-49,Victoria,Quarterly,2015-Q2,203396
Females,45-49,Victoria,Quarterly,2015-Q3,205221
Females,45-49,Victoria,Quarterly,2015-Q4,207171
Females,45-49,Victoria,Quarterly,2016-Q1,209194
Females,45-49,Victoria,Quarterly,2016-Q2,211117
Females,45-49,Victoria,Quarterly,2016-Q3,212554
Females,45-49,Victoria,Quarterly,2016-Q4,214025
Females,45-49,Victoria,Quarterly,2017-Q1,215585
Females,45-49,Victoria,Quarterly,2017-Q2,216943
Females,45-49,Victoria,Quarterly,2017-Q3,217651
Females,45-49,Victoria,Quarterly,2017-Q4,218128
Females,45-49,Victoria,Quarterly,2018-Q1,218867
Females,45-49,Victoria,Quarterly,2018-Q2,219513
Females,45-49,Victoria,Quarterly,2018-Q3,219633
Females,45-49,Victoria,Quarterly,2018-Q4,219704
Females,45-49,Victoria,Quarterly,2019-Q1,219889
Females,45-49,Victoria,Quarterly,2019-Q2,219932
Females,45-49,Victoria,Quarterly,2019-Q3,219847
Females,45-49,Victoria,Quarterly,2019-Q4,219786
Females,45-49,Victoria,Quarterly,2020-Q1,219697
Females,45-49,Victoria,Quarterly,2020-Q2,219276
Females,45-49,Victoria,Quarterly,2020-Q3,217538
Females,45-49,Victoria,Quarterly,2020-Q4,215719
Females,45-49,Victoria,Quarterly,2021-Q1,214071
Females,45-49,Victoria,Quarterly,2021-Q2,212510
Females,45-49,Victoria,Quarterly,2021-Q3,211373
Females,45-49,Victoria,Quarterly,2021-Q4,210400
Females,45-49,Victoria,Quarterly,2022-Q1,209594
Females,45-49,Victoria,Quarterly,2022-Q2,208820
Females,45-49,Victoria,Quarterly,2022-Q3,208881
Females,45-49,Victoria,Quarterly,2022-Q4,209062
Females,45-49,Victoria,Quarterly,2023-Q1,209166
Females,45-49,Victoria,Quarterly,2023-Q2,209233
Females,45-49,Victoria,Quarterly,2023-Q3,209758
Females,45-49,Victoria,Quarterly,2023-Q4,210317
Persons,45-49,Victoria,Quarterly,2014-Q1,387627
Persons,45-49,Victoria,Quarterly,2014-Q2,389058
Persons,45-49,Victoria,Quarterly,2014-Q3,391145
Persons,45-49,Victoria,Quarterly,2014-Q4,393408
Persons,45-49,Victoria,Quarterly,2015-Q1,395613
Persons,45-49,Victoria,Quarterly,2015-Q2,397683
Persons,45-49,Victoria,Quarterly,2015-Q3,400775
Persons,45-49,Victoria,Quarterly,2015-Q4,404005
Persons,45-49,Victoria,Quarterly,2016-Q1,407473
Persons,45-49,Victoria,Quarterly,2016-Q2,410764
Persons,45-49,Victoria,Quarterly,2016-Q3,413748
Persons,45-49,Victoria,Quarterly,2016-Q4,416783
Persons,45-49,Victoria,Quarterly,2017-Q1,419869
Persons,45-49,Victoria,Quarterly,2017-Q2,422729
Persons,45-49,Victoria,Quarterly,2017-Q3,424161
Persons,45-49,Victoria,Quarterly,2017-Q4,425440
Persons,45-49,Victoria,Quarterly,2018-Q1,426954
Persons,45-49,Victoria,Quarterly,2018-Q2,428308
Persons,45-49,Victoria,Quarterly,2018-Q3,428834
Persons,45-49,Victoria,Quarterly,2018-Q4,429243
Persons,45-49,Victoria,Quarterly,2019-Q1,429692
Persons,45-49,Victoria,Quarterly,2019-Q2,429939
Persons,45-49,Victoria,Quarterly,2019-Q3,430000
Persons,45-49,Victoria,Quarterly,2019-Q4,430119
Persons,45-49,Victoria,Quarterly,2020-Q1,430016
Persons,45-49,Victoria,Quarterly,2020-Q2,429359
Persons,45-49,Victoria,Quarterly,2020-Q3,426528
Persons,45-49,Victoria,Quarterly,2020-Q4,423549
Persons,45-49,Victoria,Quarterly,2021-Q1,420899
Persons,45-49,Victoria,Quarterly,2021-Q2,418298
Persons,45-49,Victoria,Quarterly,2021-Q3,416228
Persons,45-49,Victoria,Quarterly,2021-Q4,414509
Persons,45-49,Victoria,Quarterly,2022-Q1,413089
Persons,45-49,Victoria,Quarterly,2022-Q2,411733
Persons,45-49,Victoria,Quarterly,2022-Q3,411806
Persons,45-49,Victoria,Quarterly,2022-Q4,412173
Persons,45-49,Victoria,Quarterly,2023-Q1,412397
Persons,45-49,Victoria,Quarterly,2023-Q2,412695
Persons,45-49,Victoria,Quarterly,2023-Q3,413822
Persons,45-49,Victoria,Quarterly,2023-Q4,414942
Males,45-49,Victoria,Quarterly,2014-Q1,189978
Males,45-49,Victoria,Quarterly,2014-Q2,190595
Males,45-49,Victoria,Quarterly,2014-Q3,191484
Males,45-49,Victoria,Quarterly,2014-Q4,192491
Males,45-49,Victoria,Quarterly,2015-Q1,193389
Males,45-49,Victoria,Quarterly,2015-Q2,194287
Males,45-49,Victoria,Quarterly,2015-Q3,195554
Males,45-49,Victoria,Quarterly,2015-Q4,196834
Males,45-49,Victoria,Quarterly,2016-Q1,198279
Males,45-49,Victoria,Quarterly,2016-Q2,199647
Males,45-49,Victoria,Quarterly,2016-Q3,201194
Males,45-49,Victoria,Quarterly,2016-Q4,202758
Males,45-49,Victoria,Quarterly,2017-Q1,204284
Males,45-49,Victoria,Quarterly,2017-Q2,205786
Males,45-49,Victoria,Quarterly,2017-Q3,206510
Males,45-49,Victoria,Quarterly,2017-Q4,207312
Males,45-49,Victoria,Quarterly,2018-Q1,208087
Males,45-49,Victoria,Quarterly,2018-Q2,208795
Males,45-49,Victoria,Quarterly,2018-Q3,209201
Males,45-49,Victoria,Quarterly,2018-Q4,209539
Males,45-49,Victoria,Quarterly,2019-Q1,209803
Males,45-49,Victoria,Quarterly,2019-Q2,210007
Males,45-49,Victoria,Quarterly,2019-Q3,210153
Males,45-49,Victoria,Quarterly,2019-Q4,210333
Males,45-49,Victoria,Quarterly,2020-Q1,210319
Males,45-49,Victoria,Quarterly,2020-Q2,210083
Males,45-49,Victoria,Quarterly,2020-Q3,208990
Males,45-49,Victoria,Quarterly,2020-Q4,207830
Males,45-49,Victoria,Quarterly,2021-Q1,206828
Males,45-49,Victoria,Quarterly,2021-Q2,205788
Males,45-49,Victoria,Quarterly,2021-Q3,204855
Males,45-49,Victoria,Quarterly,2021-Q4,204109
Males,45-49,Victoria,Quarterly,2022-Q1,203495
Males,45-49,Victoria,Quarterly,2022-Q2,202913
Males,45-49,Victoria,Quarterly,2022-Q3,202925
Males,45-49,Victoria,Quarterly,2022-Q4,203111
Males,45-49,Victoria,Quarterly,2023-Q1,203231
Males,45-49,Victoria,Quarterly,2023-Q2,203462
Males,45-49,Victoria,Quarterly,2023-Q3,204064
Males,45-49,Victoria,Quarterly,2023-Q4,204625
Persons,45-49,Western Australia,Quarterly,2014-Q1,169900
Persons,45-49,Western Australia,Quarterly,2014-Q2,170082
Persons,45-49,Western Australia,Quarterly,2014-Q3,170514
Persons,45-49,Western Australia,Quarterly,2014-Q4,170888
Persons,45-49,Western Australia,Quarterly,2015-Q1,171347
Persons,45-49,Western Australia,Quarterly,2015-Q2,171725
Persons,45-49,Western Australia,Quarterly,2015-Q3,172531
Persons,45-49,Western Australia,Quarterly,2015-Q4,173207
Persons,45-49,Western Australia,Quarterly,2016-Q1,174070
Persons,45-49,Western Australia,Quarterly,2016-Q2,174724
Persons,45-49,Western Australia,Quarterly,2016-Q3,175788
Persons,45-49,Western Australia,Quarterly,2016-Q4,176882
Persons,45-49,Western Australia,Quarterly,2017-Q1,178077
Persons,45-49,Western Australia,Quarterly,2017-Q2,179155
Persons,45-49,Western Australia,Quarterly,2017-Q3,179741
Persons,45-49,Western Australia,Quarterly,2017-Q4,180233
Persons,45-49,Western Australia,Quarterly,2018-Q1,180840
Persons,45-49,Western Australia,Quarterly,2018-Q2,181545
Persons,45-49,Western Australia,Quarterly,2018-Q3,181574
Persons,45-49,Western Australia,Quarterly,2018-Q4,181597
Persons,45-49,Western Australia,Quarterly,2019-Q1,181675
Persons,45-49,Western Australia,Quarterly,2019-Q2,181741
Persons,45-49,Western Australia,Quarterly,2019-Q3,181830
Persons,45-49,Western Australia,Quarterly,2019-Q4,181957
Persons,45-49,Western Australia,Quarterly,2020-Q1,182219
Persons,45-49,Western Australia,Quarterly,2020-Q2,182183
Persons,45-49,Western Australia,Quarterly,2020-Q3,181612
Persons,45-49,Western Australia,Quarterly,2020-Q4,181100
Persons,45-49,Western Australia,Quarterly,2021-Q1,180687
Persons,45-49,Western Australia,Quarterly,2021-Q2,180240
Persons,45-49,Western Australia,Quarterly,2021-Q3,179456
Persons,45-49,Western Australia,Quarterly,2021-Q4,178747
Persons,45-49,Western Australia,Quarterly,2022-Q1,178144
Persons,45-49,Western Australia,Quarterly,2022-Q2,177662
Persons,45-49,Western Australia,Quarterly,2022-Q3,177859
Persons,45-49,Western Australia,Quarterly,2022-Q4,178110
Persons,45-49,Western Australia,Quarterly,2023-Q1,178458
Persons,45-49,Western Australia,Quarterly,2023-Q2,178708
Persons,45-49,Western Australia,Quarterly,2023-Q3,179538
Persons,45-49,Western Australia,Quarterly,2023-Q4,180335
Females,45-49,Western Australia,Quarterly,2014-Q1,84309
Females,45-49,Western Australia,Quarterly,2014-Q2,84466
Females,45-49,Western Australia,Quarterly,2014-Q3,84689
Females,45-49,Western Australia,Quarterly,2014-Q4,84894
Females,45-49,Western Australia,Quarterly,2015-Q1,85153
Females,45-49,Western Australia,Quarterly,2015-Q2,85372
Females,45-49,Western Australia,Quarterly,2015-Q3,85851
Females,45-49,Western Australia,Quarterly,2015-Q4,86276
Females,45-49,Western Australia,Quarterly,2016-Q1,86797
Females,45-49,Western Australia,Quarterly,2016-Q2,87223
Females,45-49,Western Australia,Quarterly,2016-Q3,87718
Females,45-49,Western Australia,Quarterly,2016-Q4,88198
Females,45-49,Western Australia,Quarterly,2017-Q1,88774
Females,45-49,Western Australia,Quarterly,2017-Q2,89282
Females,45-49,Western Australia,Quarterly,2017-Q3,89486
Females,45-49,Western Australia,Quarterly,2017-Q4,89681
Females,45-49,Western Australia,Quarterly,2018-Q1,89950
Females,45-49,Western Australia,Quarterly,2018-Q2,90234
Females,45-49,Western Australia,Quarterly,2018-Q3,90220
Females,45-49,Western Australia,Quarterly,2018-Q4,90191
Females,45-49,Western Australia,Quarterly,2019-Q1,90169
Females,45-49,Western Australia,Quarterly,2019-Q2,90188
Females,45-49,Western Australia,Quarterly,2019-Q3,90263
Females,45-49,Western Australia,Quarterly,2019-Q4,90374
Females,45-49,Western Australia,Quarterly,2020-Q1,90546
Females,45-49,Western Australia,Quarterly,2020-Q2,90547
Females,45-49,Western Australia,Quarterly,2020-Q3,90226
Females,45-49,Western Australia,Quarterly,2020-Q4,89932
Females,45-49,Western Australia,Quarterly,2021-Q1,89683
Females,45-49,Western Australia,Quarterly,2021-Q2,89410
Females,45-49,Western Australia,Quarterly,2021-Q3,89058
Females,45-49,Western Australia,Quarterly,2021-Q4,88722
Females,45-49,Western Australia,Quarterly,2022-Q1,88488
Females,45-49,Western Australia,Quarterly,2022-Q2,88302
Females,45-49,Western Australia,Quarterly,2022-Q3,88414
Females,45-49,Western Australia,Quarterly,2022-Q4,88568
Females,45-49,Western Australia,Quarterly,2023-Q1,88753
Females,45-49,Western Australia,Quarterly,2023-Q2,88909
Females,45-49,Western Australia,Quarterly,2023-Q3,89341
Females,45-49,Western Australia,Quarterly,2023-Q4,89774
Males,45-49,Western Australia,Quarterly,2014-Q1,85591
Males,45-49,Western Australia,Quarterly,2014-Q2,85616
Males,45-49,Western Australia,Quarterly,2014-Q3,85825
Males,45-49,Western Australia,Quarterly,2014-Q4,85994
Males,45-49,Western Australia,Quarterly,2015-Q1,86194
Males,45-49,Western Australia,Quarterly,2015-Q2,86353
Males,45-49,Western Australia,Quarterly,2015-Q3,86680
Males,45-49,Western Australia,Quarterly,2015-Q4,86931
Males,45-49,Western Australia,Quarterly,2016-Q1,87273
Males,45-49,Western Australia,Quarterly,2016-Q2,87501
Males,45-49,Western Australia,Quarterly,2016-Q3,88070
Males,45-49,Western Australia,Quarterly,2016-Q4,88684
Males,45-49,Western Australia,Quarterly,2017-Q1,89303
Males,45-49,Western Australia,Quarterly,2017-Q2,89873
Males,45-49,Western Australia,Quarterly,2017-Q3,90255
Males,45-49,Western Australia,Quarterly,2017-Q4,90552
Males,45-49,Western Australia,Quarterly,2018-Q1,90890
Males,45-49,Western Australia,Quarterly,2018-Q2,91311
Males,45-49,Western Australia,Quarterly,2018-Q3,91354
Males,45-49,Western Australia,Quarterly,2018-Q4,91406
Males,45-49,Western Australia,Quarterly,2019-Q1,91506
Males,45-49,Western Australia,Quarterly,2019-Q2,91553
Males,45-49,Western Australia,Quarterly,2019-Q3,91567
Males,45-49,Western Australia,Quarterly,2019-Q4,91583
Males,45-49,Western Australia,Quarterly,2020-Q1,91673
Males,45-49,Western Australia,Quarterly,2020-Q2,91636
Males,45-49,Western Australia,Quarterly,2020-Q3,91386
Males,45-49,Western Australia,Quarterly,2020-Q4,91168
Males,45-49,Western Australia,Quarterly,2021-Q1,91004
Males,45-49,Western Australia,Quarterly,2021-Q2,90830
Males,45-49,Western Australia,Quarterly,2021-Q3,90398
Males,45-49,Western Australia,Quarterly,2021-Q4,90025
Males,45-49,Western Australia,Quarterly,2022-Q1,89656
Males,45-49,Western Australia,Quarterly,2022-Q2,89360
Males,45-49,Western Australia,Quarterly,2022-Q3,89445
Males,45-49,Western Australia,Quarterly,2022-Q4,89542
Males,45-49,Western Australia,Quarterly,2023-Q1,89705
Males,45-49,Western Australia,Quarterly,2023-Q2,89799
Males,45-49,Western Australia,Quarterly,2023-Q3,90197
Males,45-49,Western Australia,Quarterly,2023-Q4,90561
Females,5-9,Australia,Quarterly,2014-Q1,723252
Females,5-9,Australia,Quarterly,2014-Q2,727801
Females,5-9,Australia,Quarterly,2014-Q3,732447
Females,5-9,Australia,Quarterly,2014-Q4,737192
Females,5-9,Australia,Quarterly,2015-Q1,742565
Females,5-9,Australia,Quarterly,2015-Q2,747615
Females,5-9,Australia,Quarterly,2015-Q3,750849
Females,5-9,Australia,Quarterly,2015-Q4,754518
Females,5-9,Australia,Quarterly,2016-Q1,758748
Females,5-9,Australia,Quarterly,2016-Q2,763062
Females,5-9,Australia,Quarterly,2016-Q3,765588
Females,5-9,Australia,Quarterly,2016-Q4,768036
Females,5-9,Australia,Quarterly,2017-Q1,770803
Females,5-9,Australia,Quarterly,2017-Q2,773103
Females,5-9,Australia,Quarterly,2017-Q3,774915
Females,5-9,Australia,Quarterly,2017-Q4,776701
Females,5-9,Australia,Quarterly,2018-Q1,778908
Females,5-9,Australia,Quarterly,2018-Q2,780673
Females,5-9,Australia,Quarterly,2018-Q3,782037
Females,5-9,Australia,Quarterly,2018-Q4,783419
Females,5-9,Australia,Quarterly,2019-Q1,785228
Females,5-9,Australia,Quarterly,2019-Q2,786460
Females,5-9,Australia,Quarterly,2019-Q3,786954
Females,5-9,Australia,Quarterly,2019-Q4,787462
Females,5-9,Australia,Quarterly,2020-Q1,788293
Females,5-9,Australia,Quarterly,2020-Q2,787135
Females,5-9,Australia,Quarterly,2020-Q3,786206
Females,5-9,Australia,Quarterly,2020-Q4,785835
Females,5-9,Australia,Quarterly,2021-Q1,785370
Females,5-9,Australia,Quarterly,2021-Q2,784926
Females,5-9,Australia,Quarterly,2021-Q3,783242
Females,5-9,Australia,Quarterly,2021-Q4,782653
Females,5-9,Australia,Quarterly,2022-Q1,782702
Females,5-9,Australia,Quarterly,2022-Q2,782598
Females,5-9,Australia,Quarterly,2022-Q3,782068
Females,5-9,Australia,Quarterly,2022-Q4,782086
Females,5-9,Australia,Quarterly,2023-Q1,782262
Females,5-9,Australia,Quarterly,2023-Q2,782236
Females,5-9,Australia,Quarterly,2023-Q3,782137
Females,5-9,Australia,Quarterly,2023-Q4,782254
Males,5-9,Australia,Quarterly,2014-Q1,764316
Males,5-9,Australia,Quarterly,2014-Q2,768999
Males,5-9,Australia,Quarterly,2014-Q3,773424
Males,5-9,Australia,Quarterly,2014-Q4,778201
Males,5-9,Australia,Quarterly,2015-Q1,783509
Males,5-9,Australia,Quarterly,2015-Q2,788647
Males,5-9,Australia,Quarterly,2015-Q3,791893
Males,5-9,Australia,Quarterly,2015-Q4,795474
Males,5-9,Australia,Quarterly,2016-Q1,799835
Males,5-9,Australia,Quarterly,2016-Q2,804219
Males,5-9,Australia,Quarterly,2016-Q3,806869
Males,5-9,Australia,Quarterly,2016-Q4,809483
Males,5-9,Australia,Quarterly,2017-Q1,812429
Males,5-9,Australia,Quarterly,2017-Q2,814885
Males,5-9,Australia,Quarterly,2017-Q3,817176
Males,5-9,Australia,Quarterly,2017-Q4,819184
Males,5-9,Australia,Quarterly,2018-Q1,821823
Males,5-9,Australia,Quarterly,2018-Q2,824043
Males,5-9,Australia,Quarterly,2018-Q3,825631
Males,5-9,Australia,Quarterly,2018-Q4,827043
Males,5-9,Australia,Quarterly,2019-Q1,828715
Males,5-9,Australia,Quarterly,2019-Q2,829903
Males,5-9,Australia,Quarterly,2019-Q3,830843
Males,5-9,Australia,Quarterly,2019-Q4,831747
Males,5-9,Australia,Quarterly,2020-Q1,833149
Males,5-9,Australia,Quarterly,2020-Q2,832349
Males,5-9,Australia,Quarterly,2020-Q3,831713
Males,5-9,Australia,Quarterly,2020-Q4,831645
Males,5-9,Australia,Quarterly,2021-Q1,831488
Males,5-9,Australia,Quarterly,2021-Q2,831381
Males,5-9,Australia,Quarterly,2021-Q3,829728
Males,5-9,Australia,Quarterly,2021-Q4,829285
Males,5-9,Australia,Quarterly,2022-Q1,829362
Males,5-9,Australia,Quarterly,2022-Q2,829414
Males,5-9,Australia,Quarterly,2022-Q3,828705
Males,5-9,Australia,Quarterly,2022-Q4,828437
Males,5-9,Australia,Quarterly,2023-Q1,828326
Males,5-9,Australia,Quarterly,2023-Q2,828166
Males,5-9,Australia,Quarterly,2023-Q3,828263
Males,5-9,Australia,Quarterly,2023-Q4,828406
Persons,5-9,Australia,Quarterly,2014-Q1,1487568
Persons,5-9,Australia,Quarterly,2014-Q2,1496800
Persons,5-9,Australia,Quarterly,2014-Q3,1505871
Persons,5-9,Australia,Quarterly,2014-Q4,1515393
Persons,5-9,Australia,Quarterly,2015-Q1,1526074
Persons,5-9,Australia,Quarterly,2015-Q2,1536262
Persons,5-9,Australia,Quarterly,2015-Q3,1542742
Persons,5-9,Australia,Quarterly,2015-Q4,1549992
Persons,5-9,Australia,Quarterly,2016-Q1,1558583
Persons,5-9,Australia,Quarterly,2016-Q2,1567281
Persons,5-9,Australia,Quarterly,2016-Q3,1572457
Persons,5-9,Australia,Quarterly,2016-Q4,1577519
Persons,5-9,Australia,Quarterly,2017-Q1,1583232
Persons,5-9,Australia,Quarterly,2017-Q2,1587988
Persons,5-9,Australia,Quarterly,2017-Q3,1592091
Persons,5-9,Australia,Quarterly,2017-Q4,1595885
Persons,5-9,Australia,Quarterly,2018-Q1,1600731
Persons,5-9,Australia,Quarterly,2018-Q2,1604716
Persons,5-9,Australia,Quarterly,2018-Q3,1607668
Persons,5-9,Australia,Quarterly,2018-Q4,1610462
Persons,5-9,Australia,Quarterly,2019-Q1,1613943
Persons,5-9,Australia,Quarterly,2019-Q2,1616363
Persons,5-9,Australia,Quarterly,2019-Q3,1617797
Persons,5-9,Australia,Quarterly,2019-Q4,1619209
Persons,5-9,Australia,Quarterly,2020-Q1,1621442
Persons,5-9,Australia,Quarterly,2020-Q2,1619484
Persons,5-9,Australia,Quarterly,2020-Q3,1617919
Persons,5-9,Australia,Quarterly,2020-Q4,1617480
Persons,5-9,Australia,Quarterly,2021-Q1,1616858
Persons,5-9,Australia,Quarterly,2021-Q2,1616307
Persons,5-9,Australia,Quarterly,2021-Q3,1612970
Persons,5-9,Australia,Quarterly,2021-Q4,1611938
Persons,5-9,Australia,Quarterly,2022-Q1,1612064
Persons,5-9,Australia,Quarterly,2022-Q2,1612012
Persons,5-9,Australia,Quarterly,2022-Q3,1610773
Persons,5-9,Australia,Quarterly,2022-Q4,1610523
Persons,5-9,Australia,Quarterly,2023-Q1,1610588
Persons,5-9,Australia,Quarterly,2023-Q2,1610402
